DistrictID,DistrictName,UpdateTimeStamp,CharterSchoolInd,RegularProgramADA,RegularSpEdADA,MainstreamSpEdADA,ResCareSpEdADA,StateSchoolsSpEdADA,NonPublicContractSpEdADA,ExtYearSpEdADA,RegCTEADA,GTADA,StateCompEdADA,PregnantADA,BilingualADA,PegADA,HighSchoolAllotment,AdvCTEAllotment,EarlyChildIntervSetAside,APTests,NIFA,TransportationAllotment,BilingualAllotmentTot,CompressedMOTaxRate,AdjCEI,SparseDistrictInd,HHMOTaxCollection,HHCEDDistr,HHWADA,HHDPV,MOTaxCollectionLev1,MOTaxCollectionLev3,MOTaxCollectionTot,MOTaxRate,DPV,ASFAmt,TransfersOut,TuitionPaidPerStudent,CADAppraisalCost,CADCreditBalance,CADCreditUnclaimed,BasicAllotmentCheck,AdjustedBasicAllotmentCheck,TierICostCheck,WADACheck,WADACheckCoR,AACheckString,FinalCostLev1Check,FinalCostLev3Check,EarlyAgreementCreditLev1Check,EarlyAgreementCreditLev3Check
243903,IOWA PARK CISD,2/13/2017 11:50 AM,N,1477.0720000000001,136.454,63.58,0.0,0.0,0.0,0.0,103.85,81.25,806.0,0.0,5.3,0.0,135025.0,0.0,"($6,477)",($251),0.0,113219.0,3070.0,0.9933000000000001,1.06,N,429013.0,5162917.0,2136.2391612,265159097.0,6263740.0,735910.0,7378009.0,1.17,576328392.0,647910.0,0.0,0.0,0.0,0.0,0.0,5106.0,5323.0,11797376.0,2217.158,,"Adjusted Allotment:  LPE - $5,792   DPE - $5,792",,,,
208903,IRA ISD,2/13/2017 11:50 AM,N,213.145,13.677,0.385,0.0,0.0,0.0,0.0,27.521,12.257,83.512,0.0,3.4090000000000003,0.0,22901.0,0.0,"($1,978)",($77),0.0,0.0,2477.0,1.0,1.07,N,537233.0,770878.0,253.8660195,118791802.0,1867338.0,0.0,1942032.0,1.04,175950457.0,104605.0,0.0,0.0,0.0,0.0,0.0,5140.0,5395.0,2076492.0,390.48,390.48,"Adjusted Allotment:  LPE - $7,266   DPE - $7,266",0.0,0,0.0,0
186903,IRAAN-SHEFFIELD ISD,2/13/2017 11:50 AM,N,452.31100000000004,19.065,15.765,16.975,0.0,0.0,0.0,43.38399999999999,4.039000000000001,285.957,0.0,53.637,0.0,64896.0,0.0,($0),($0),0.0,56112.0,43081.0,1.0,1.1,Y,2166598.0,2166717.0,880.9036843,1635508501.0,11990326.0,0.0,12709746.0,1.06,1188066758.0,182176.0,0.0,0.0,138990.0,0.0,0.0,5140.0,5505.0,5568516.0,1024.691,981.5239999999999,"Adjusted Allotment:  LPE - $8,032   DPE - $8,032",3509866.0,0,92605.0,0
018906,IREDELL ISD,2/13/2017 11:50 AM,N,130.0,15.636000000000001,0.253,0.0,0.0,0.0,0.0,9.622,1.0070000000000001,76.71600000000001,0.0,0.982,0.0,8905.0,0.0,"($1,265)",($49),0.0,34169.0,700.0,0.98,1.05,N,99837.0,565973.0,287.4638518,21372130.0,1185135.0,0.0,1257694.0,1.04,112515194.0,49936.0,0.0,0.0,0.0,0.0,0.0,5037.0,5216.0,1286229.0,242.821,242.821,"Adjusted Allotment:  LPE - $7,133   DPE - $7,133",0.0,0,0.0,0
118902,IRION COUNTY ISD,2/13/2017 11:50 AM,N,279.82,18.115000000000002,2.3000000000000003,1.3,0.0,0.0,0.0,27.15,15.705,127.265,0.45,0.0,0.0,30158.0,0.0,($0),($0),0.0,23310.0,0.0,1.0,1.06,Y,918246.0,1442987.0,604.2553828,255942255.0,14796259.0,0.0,15388109.0,1.04,1384172775.0,120239.0,0.0,0.0,200100.0,0.0,0.0,5140.0,5359.0,3089455.0,578.59,513.1460000000001,"Adjusted Allotment:  LPE - $8,189   DPE - $8,189",7790812.0,0,174384.0,0
057912,IRVING ISD,2/13/2017 11:50 AM,N,29965.709000000003,1969.8730000000003,740.0,5.0,0.0,0.0,0.0,2004.0,1630.0,29800.0,16.0,12237.0,0.0,2436500.0,0.0,"($109,115)","($4,217)",0.0,0.0,6915129.0,1.0,1.1400000000000001,N,15862939.0,65015660.0,27770.419228900002,6301018134.0,103033238.0,11333656.0,120548888.0,1.17,9710292640.0,12640125.0,0.0,0.0,0.0,0.0,0.0,5140.0,5651.0,244710619.0,45024.967000000004,,"Adjusted Allotment:  LPE - $5,651   DPE - $5,651",,,,
070907,ITALY ISD,2/13/2017 11:50 AM,N,428.543,49.802,5.236000000000001,0.0,0.0,0.0,0.0,46.117000000000004,24.0,415.275,0.21200000000000002,41.409,0.0,42757.0,0.0,"($1,073)",($42),0.0,14923.0,29272.0,1.0,1.09,N,42281.0,2193257.0,910.7056258,40249790.0,1102879.0,121317.0,1290369.0,1.17,95433011.0,203482.0,0.0,0.0,0.0,0.0,0.0,5140.0,5468.0,4559158.0,849.7180000000001,,"Adjusted Allotment:  LPE - $7,069   DPE - $7,069",,,,
109907,ITASCA ISD,2/13/2017 11:50 AM,N,539.9,55.9,4.5,2.8,0.0,0.0,0.0,49.0,30.0,510.0,0.0,50.0,0.0,51150.0,0.0,"($1,990)",($77),0.0,59831.0,33895.0,1.0,1.06,N,61440.0,1948187.0,875.9983589,51483356.0,1797625.0,197739.0,2103221.0,1.17,177067569.0,239757.0,0.0,0.0,0.0,0.0,0.0,5140.0,5359.0,5455511.0,1018.94,,"Adjusted Allotment:  LPE - $6,779   DPE - $6,779",,,,
119902,JACKSBORO ISD,2/13/2017 11:50 AM,N,854.8610000000001,90.94,6.722,0.0,0.0,0.0,0.0,80.941,46.783,619.3860000000001,0.0,102.464,0.0,71940.0,0.0,($0),($0),0.0,69176.0,70782.0,1.0,1.05,Y,776083.0,3560131.0,1444.4973403,225598839.0,12536301.0,0.0,13037753.0,1.04,1213746187.0,353098.0,0.0,0.0,165000.0,0.0,0.0,5140.0,5322.0,8445936.0,1588.0970000000002,1473.453,"Adjusted Allotment:  LPE - $6,908   DPE - $6,908",3158705.0,0,71034.0,0
037904,JACKSONVILLE ISD,2/13/2017 11:50 AM,N,4297.865,388.64099999999996,80.83500000000001,0.0,0.0,0.0,0.0,185.56300000000002,229.229,4190.5,0.0,1106.241,0.0,315271.0,0.0,"($11,134)",($431),5588.0,456242.0,591175.0,0.98,1.06,N,1112494.0,11526227.0,4904.4857741,447238020.0,10154549.0,0.0,10776256.0,1.04,990785817.0,1788247.0,0.0,0.0,0.0,0.0,0.0,5037.0,5252.0,32841109.0,6237.522,,"Adjusted Allotment:  LPE - $5,344   DPE - $5,344",,0,,0
246907,JARRELL ISD,2/13/2017 11:50 AM,N,1274.152,135.244,4.279,0.0,0.0,0.0,0.0,120.0,64.126,947.168,0.18899999999999997,186.32600000000002,0.0,104500.0,0.0,"($9,785)",($379),0.0,150191.0,109150.0,1.0,1.06,N,156831.0,1567371.0,638.8158702,32322518.0,9770602.0,0.0,10161426.0,1.04,870732210.0,517160.0,0.0,0.0,0.0,0.0,0.0,5140.0,5359.0,10743935.0,2000.948,2000.948,"Adjusted Allotment:  LPE - $5,858   DPE - $5,858",0.0,0,0.0,0
121904,JASPER ISD,2/13/2017 11:50 AM,N,1991.303,223.112,63.451,0.0,0.0,0.0,0.0,173.50300000000004,111.87400000000001,1959.056,0.5690000000000001,144.28900000000002,0.0,161870.0,0.0,"($10,125)",($392),0.0,232080.0,84279.0,1.0,1.08,Y,1059880.0,9424779.0,3975.8294698,300431673.0,9391959.0,1033115.0,10988592.0,1.17,900985308.0,904028.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,17552914.0,3250.5840000000003,,"Adjusted Allotment:  LPE - $5,841   DPE - $5,841",,,,
132902,JAYTON-GIRARD ISD,2/10/2017 12:41 PM,N,130.0,12.449000000000002,1.2690000000000001,0.895,0.0,0.0,0.0,12.598000000000003,1.969,78.07000000000001,0.0,0.0,0.0,11140.0,0.0,($0),($0),0.0,35747.0,0.0,0.9667,1.07,Y,1218857.0,804643.0,306.2386737,878446646.0,5181253.0,0.0,5502837.0,1.0267,522933611.0,43114.0,0.0,0.0,130000.0,0.0,0.0,4969.0,5216.0,1540166.0,293.408,262.462,"Adjusted Allotment:  LPE - $8,283   DPE - $8,283",1830971.0,0,35110.0,0
057819,JEAN MASSIEU ACADEMY,2/10/2017 12:41 PM,Y,176.545,5.84,6.658,0.0,0.0,0.0,0.0,1.8869999999999998,0.0,188.17,0.0,102.20300000000002,0.0,5527.0,0.0,($0),($0),0.0,42816.0,66074.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69572.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,1600657.0,299.214,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
155901,JEFFERSON ISD,2/13/2017 11:50 AM,N,943.203,102.51700000000001,11.538999999999998,0.0,0.0,0.0,0.0,95.71900000000001,53.648,957.9110000000001,0.04500000000000001,18.145,0.0,87183.0,0.0,"($7,016)",($272),0.0,197790.0,12034.0,0.98,1.06,Y,35334.0,5279696.0,2208.6701155,283650758.0,6082587.0,0.0,6454990.0,1.04,624360944.0,433197.0,0.0,0.0,0.0,0.0,0.0,5037.0,5252.0,9480091.0,1789.53,1789.53,"Adjusted Allotment:  LPE - $6,632   DPE - $6,632",0.0,0,0.0,0
124901,JIM HOGG COUNTY ISD,2/13/2017 11:50 AM,N,918.7850000000002,71.08500000000001,17.785,0.0,0.0,0.0,0.0,55.728,30.865,940.349,0.43799999999999994,88.738,0.0,69207.0,0.0,"($3,984)",($154),0.0,37177.0,62161.0,1.0,1.1,Y,924109.0,4388523.0,1835.8854855,216638199.0,3544644.0,0.0,3686784.0,1.0401,354483072.0,405241.0,0.0,0.0,0.0,0.0,0.0,5140.0,5505.0,9113262.0,1694.997,,"Adjusted Allotment:  LPE - $7,005   DPE - $7,005",,0,,0
221911,JIM NED CISD,2/13/2017 11:50 AM,N,970.893,64.075,17.485,0.0,0.0,0.0,0.0,58.643,52.493,364.654,0.05,1.4080000000000001,0.0,86143.0,0.0,"($4,672)",($181),0.0,102666.0,894.0,0.96,1.04,Y,174160.0,2893159.0,1118.5605982,87993331.0,3822480.0,79635.0,4141020.0,1.04,415713389.0,430009.0,0.0,0.0,0.0,0.0,0.0,4934.0,5075.0,7888045.0,1539.6750000000002,,"Adjusted Allotment:  LPE - $6,352   DPE - $6,352",,,,
210902,JOAQUIN ISD,2/13/2017 11:50 AM,N,598.808,66.863,19.379,2.4090000000000003,0.0,0.0,0.0,71.82300000000001,34.736000000000004,507.125,0.092,44.687000000000005,0.0,55264.0,0.0,"($2,183)",($85),0.0,69437.0,27563.0,0.9333,1.04,N,135901.0,2201421.0,942.6966797,61935463.0,1732305.0,327975.0,2171646.0,1.17,194200172.0,254332.0,0.0,0.0,0.0,0.0,0.0,4797.0,4933.0,5697496.0,1146.1580000000001,,"Adjusted Allotment:  LPE - $6,168   DPE - $6,168",,,,
015808,JOHN H WOOD JR PUBLIC CHARTER DISTRICT,2/10/2017 12:41 PM,Y,671.979,17.28,22.381,122.25,0.0,0.0,0.0,0.0,0.0,483.67,0.0,23.825000000000003,0.0,103384.0,0.0,($0),($0),0.0,0.0,15403.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299938.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,8520778.0,1622.4830000000002,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
016901,JOHNSON CITY ISD,2/13/2017 11:50 AM,N,617.893,58.232,18.829,0.0,0.0,0.0,0.0,29.853,33.33,344.236,0.0,34.698,0.0,55393.0,0.0,($0),($0),0.0,114726.0,23980.0,0.9134,1.08,Y,95640.0,2133267.0,880.3044839,111448582.0,6277903.0,457749.0,7148039.0,1.04,660154775.0,259723.0,0.0,0.0,258000.0,0.0,0.0,4695.0,4962.0,5791907.0,1165.199,1148.315,"Adjusted Allotment:  LPE - $6,911   DPE - $6,911",633510.0,188893.0,10883.0,8178.0
050909,JONESBORO ISD,2/13/2017 11:50 AM,N,130.0,10.0,10.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,0.0,15125.0,0.0,($808),($0),0.0,43949.0,0.0,0.9267,1.04,N,42730.0,914168.0,325.6185206,23259722.0,651737.0,128913.0,822847.0,1.17,71898566.0,74552.0,0.0,0.0,0.0,0.0,0.0,4763.0,4899.0,1429886.0,283.97,,"Adjusted Allotment:  LPE - $6,699   DPE - $6,699",,,,
126905,JOSHUA ISD,2/13/2017 11:50 AM,N,4583.876,254.919,103.257,6.035,0.0,0.0,0.0,243.211,245.747,2794.837,1.399,344.959,0.0,371699.0,0.0,"($15,363)",($594),0.0,485956.0,194419.0,1.0,1.12,N,201821.0,8843956.0,3718.0141835999993,318218330.0,14386592.0,1582525.0,16832313.0,1.17,1367174031.0,1894680.0,0.0,0.0,0.0,0.0,0.0,5140.0,5578.0,34269813.0,6248.187,,"Adjusted Allotment:  LPE - $5,636   DPE - $5,636",,,,
007902,JOURDANTON ISD,2/13/2017 11:50 AM,N,1516.73,132.585,28.198,0.243,0.0,0.0,0.0,140.77,85.09,1057.362,0.175,42.389,0.0,144534.0,0.0,"($9,648)",($373),0.0,126644.0,24861.0,1.0,1.07,N,1226436.0,3740632.0,1578.0655549,346160531.0,8869427.0,975637.0,10377230.0,1.17,858587070.0,592290.0,0.0,0.0,211264.0,0.0,0.0,5140.0,5395.0,12564100.0,2337.001,2102.071,"Adjusted Allotment:  LPE - $5,865   DPE - $5,865",0.0,167027.0,0.0,7110.0
015822,JUBILEE ACADEMIC CENTER,2/10/2017 12:41 PM,Y,4383.1140000000005,311.37800000000004,57.677,0.0,0.0,0.0,0.0,0.0,224.15300000000002,3094.5,0.0,775.648,0.0,146520.0,0.0,($0),($0),200000.0,0.0,501456.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662816.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,35783124.0,6830.534000000001,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
015916,JUDSON ISD,2/13/2017 11:50 AM,N,20848.706,1659.4290000000003,715.78,29.807000000000002,0.0,0.603,0.0,874.3740000000001,1114.298,16424.798000000003,3.0940000000000003,1593.8220000000001,0.0,1653597.0,0.0,"($84,132)","($3,251)",112290.0,2322553.0,883137.0,1.0,1.11,N,1393275.0,37314966.0,15808.6048253,1842532448.0,77933376.0,0.0,81050711.0,1.04,7487013431.0,8397631.0,0.0,0.0,0.0,0.0,0.0,5140.0,5541.0,160155663.0,29280.968999999997,,"Adjusted Allotment:  LPE - $5,541   DPE - $5,541",,0,,0
134901,JUNCTION ISD,2/10/2017 12:41 PM,N,554.881,44.775000000000006,21.576,0.0,0.0,0.0,0.0,38.288000000000004,30.397000000000002,453.25200000000007,0.0,22.881,0.0,52452.0,0.0,"($4,356)",($169),0.0,52891.0,16463.0,0.9533,1.05,Y,169971.0,2953960.0,1221.6874818,91815322.0,3812924.0,0.0,3812924.0,0.9533,387607078.0,237567.0,0.0,0.0,0.0,0.0,0.0,4900.0,5074.0,5652947.0,1113.664,1113.664,"Adjusted Allotment:  LPE - $7,195   DPE - $7,195",0.0,0,0.0,0
102901,KARNACK ISD,2/10/2017 12:41 PM,N,145.763,7.315,2.35,0.0,0.0,0.0,0.0,5.53,6.5,170.0,0.0,11.55,0.0,7756.0,0.0,($0),($0),0.0,33389.0,8440.0,1.0,1.06,N,107193.0,1737567.0,750.7063808,73630928.0,2262428.0,0.0,2352925.0,1.04,218235315.0,41890.0,0.0,0.0,40000.0,0.0,0.0,5140.0,5359.0,1495702.0,277.20500000000004,223.875,"Adjusted Allotment:  LPE - $7,307   DPE - $7,307",834823.0,0,14989.0,0
128901,KARNES CITY ISD,2/13/2017 11:50 AM,N,976.59,85.45,9.5,0.0,0.0,0.0,0.0,47.0,52.5,800.0,0.35,28.0,0.0,78375.0,0.0,($0),($0),43496.0,0.0,17615.0,0.9396,1.06,Y,68548.0,3686235.0,1545.8324676000002,141713495.0,57933137.0,2490952.0,64123523.0,1.04,5999387766.0,382467.0,0.0,0.0,475000.0,0.0,0.0,4830.0,5035.0,8337184.0,1666.3470000000002,1573.352,"Adjusted Allotment:  LPE - $6,291   DPE - $6,291",30732206.0,1173742.0,807889.0,49286.0
105801,KATHERINE ANNE PORTER SCHOOL,2/10/2017 12:41 PM,Y,125.561,4.347,12.47,0.0,0.0,0.0,0.0,16.84,0.0,68.5,0.213,0.0,0.0,36390.0,0.0,($0),($0),0.0,56154.0,0.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58701.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,1259944.0,225.02100000000002,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
101914,KATY ISD,2/13/2017 11:50 AM,N,69163.55,4617.75,2025.0,12.5,0.0,0.0,0.0,2350.0,3648.38,21000.0,7.25,10450.0,0.0,5726875.0,0.0,"($363,228)","($14,036)",762595.0,4636125.0,5981580.0,1.0867,1.16,N,19525385.0,54053554.0,22656.4062806,4068963129.0,372530193.0,0.0,386208259.0,1.1266,32324322572.0,27199484.0,0.0,0.0,0.0,0.0,0.0,5140.0,5724.0,496896684.0,89756.485,89756.485,"Adjusted Allotment:  LPE - $5,724   DPE - $5,724",0.0,0,0.0,0
129903,KAUFMAN ISD,2/13/2017 11:50 AM,N,3368.5710000000004,246.76600000000002,135.0,0.5830000000000001,0.0,0.0,0.0,142.0,178.0,2576.0,1.12,547.0,0.0,262625.0,0.0,"($6,674)",($258),0.0,377764.0,313431.0,1.0,1.1,N,0.0,7585003.0,3200.7078654,260360439.0,6186173.0,680479.0,7237822.0,1.17,593925500.0,1397357.0,0.0,0.0,0.0,0.0,0.0,5140.0,5505.0,26715430.0,4906.092000000001,,"Adjusted Allotment:  LPE - $5,730   DPE - $5,730",,,,
126906,KEENE ISD,2/13/2017 11:50 AM,N,860.4010000000001,56.403,11.827,3.475,0.0,0.0,0.0,53.163000000000004,31.0,805.0,0.09700000000000002,167.29,0.0,81455.0,0.0,"($1,730)",($67),0.0,0.0,107668.0,1.0,1.08,N,19307.0,3160047.0,1310.5851421,68148609.0,1649874.0,181486.0,1930352.0,1.17,153874863.0,377650.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,7784622.0,1458.73,,"Adjusted Allotment:  LPE - $6,436   DPE - $6,436",,,,
220907,KELLER ISD,2/13/2017 11:50 AM,N,31701.301,2464.723,432.026,10.538999999999998,0.0,0.0,0.0,1365.356,1693.17,9207.755000000001,1.7380000000000002,2065.936,0.0,2779932.0,0.0,"($147,469)","($5,699)",168251.0,1540248.0,1136678.0,0.98,1.1300000000000001,N,705765.0,23442762.0,9905.9610406,1389094752.0,140688373.0,0.0,149301947.0,1.04,13123523116.0,12673931.0,0.0,0.0,0.0,0.0,0.0,5037.0,5502.0,217714667.0,40571.435,40571.435,"Adjusted Allotment:  LPE - $5,502   DPE - $5,502",0.0,0,0.0,0
242905,KELTON ISD,2/13/2017 11:50 AM,N,130.0,6.769,3.2030000000000003,0.0,0.0,0.0,0.0,5.101,0.0,63.929,0.0,6.529,0.0,6348.0,0.0,($0),($0),0.0,0.0,3136.0,0.6466000000000001,1.08,N,369317.0,278784.0,98.49534880000002,96998265.0,8161765.0,0.0,8919120.0,0.7066,1090497745.0,36954.0,0.0,0.0,105000.0,0.0,0.0,3324.0,3512.0,777793.0,225.888,211.815,"Adjusted Allotment:  LPE - $4,803   DPE - $4,803",4499613.0,0,118822.0,0
129904,KEMP ISD,2/13/2017 11:50 AM,N,1279.193,118.551,42.96,0.0,0.0,0.0,0.0,85.0,70.0,1061.0,0.0,88.95,0.0,102088.0,0.0,"($3,449)",($134),0.0,140037.0,52810.0,1.0,1.08,N,90412.0,4247081.0,1734.6979564,131754408.0,3389111.0,372802.0,3965260.0,1.17,306856967.0,539952.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,10861290.0,2011.135,,"Adjusted Allotment:  LPE - $5,937   DPE - $5,937",,,,
131001,KENEDY COUNTY WIDE CSD,2/13/2017 11:50 AM,N,66.0,3.8,0.75,0.0,0.0,0.0,0.0,0.0,3.35,55.0,0.0,5.0,0.0,0.0,0.0,($0),($0),0.0,0.0,4501.0,1.0,1.12,Y,751817.0,255831.0,311.2906564,245765979.0,9589262.0,0.0,10164618.0,1.06,943599088.0,25500.0,29.0,2681.0,168446.0,0.0,0.0,5140.0,5578.0,742826.0,138.845,141.05700000000002,"Adjusted Allotment:  LPE - $9,001   DPE - $9,001",6939275.0,0,135540.0,0
128902,KENEDY ISD,2/13/2017 11:50 AM,N,643.5,76.5,8.0,0.0,0.0,0.0,0.0,46.0,35.7,540.0,3.0,18.686,0.0,46750.0,0.0,($0),($0),0.0,34429.0,12578.0,1.0,1.08,N,0.0,3658806.0,1527.7802452,98810293.0,15387045.0,0.0,16002527.0,1.04,1446553696.0,282344.0,0.0,0.0,116694.0,0.0,0.0,5140.0,5432.0,6221755.0,1162.555,1237.521,"Adjusted Allotment:  LPE - $6,731   DPE - $6,731",5358806.0,0,126143.0,0
113906,KENNARD ISD,2/10/2017 12:41 PM,N,233.43,24.81,6.6,0.0,0.0,0.0,0.0,29.0,13.525,224.0,0.1,1.0,0.0,24200.0,0.0,"($1,100)",($43),0.0,41361.0,746.0,0.9,1.06,Y,42422.0,1782011.0,720.8025827,56238005.0,771387.0,68568.0,891381.0,1.04,97881480.0,91297.0,0.0,0.0,0.0,0.0,0.0,4626.0,4823.0,2685615.0,555.051,,"Adjusted Allotment:  LPE - $7,459   DPE - $7,459",,,,
220914,KENNEDALE ISD,2/13/2017 11:50 AM,N,2757.2529999999997,208.398,58.078,4.62,0.0,0.0,0.0,205.449,151.729,1426.02,0.509,182.075,0.0,256967.0,0.0,"($12,017)",($465),0.0,166235.0,105148.0,1.0,1.09,N,1561365.0,5102244.0,2119.6944108,341190791.0,12264252.0,1349068.0,14349175.0,1.17,1069410622.0,1172958.0,0.0,0.0,0.0,0.0,0.0,5140.0,5468.0,21479181.0,3975.985,,"Adjusted Allotment:  LPE - $5,775   DPE - $5,775",,,,
175907,KERENS ISD,2/13/2017 11:50 AM,N,515.166,47.45,17.17,0.37,0.0,0.0,0.0,54.99,29.315,507.17,0.031,16.51,0.0,51604.0,0.0,"($2,937)",($114),0.0,47175.0,11022.0,0.98,1.06,N,5164.0,2591067.0,1091.0850762,78420693.0,2618996.0,0.0,2779343.0,1.04,261281759.0,218332.0,0.0,0.0,0.0,0.0,0.0,5037.0,5252.0,5195506.0,991.72,,"Adjusted Allotment:  LPE - $6,676   DPE - $6,676",,0,,0
248901,KERMIT ISD,2/13/2017 11:50 AM,N,1297.5,40.5,68.0,0.0,0.0,0.0,0.0,58.0,68.4,904.0,1.0,200.0,0.0,96250.0,0.0,"($7,045)",($273),0.0,47259.0,125860.0,1.0,1.1300000000000001,Y,834758.0,5214972.0,2258.1445105,377516858.0,6613280.0,727461.0,7737538.0,1.17,626925961.0,514871.0,0.0,0.0,113864.0,0.0,0.0,5140.0,5614.0,10850137.0,1996.4290000000003,,"Adjusted Allotment:  LPE - $6,293   DPE - $6,293",,,,
133903,KERRVILLE ISD,2/13/2017 11:50 AM,N,4357.254,335.25300000000004,71.77,2.217,0.0,0.0,0.0,192.94500000000005,233.053,2931.33,2.374,263.067,0.0,364337.0,0.0,"($26,774)","($1,035)",0.0,299195.0,142293.0,0.9933000000000001,1.06,N,1251808.0,11378286.0,4929.0083789,782416129.0,26098402.0,0.0,27325418.0,1.04,2382594852.0,1830618.0,0.0,0.0,366500.0,0.0,0.0,5106.0,5323.0,31397020.0,5901.9980000000005,5929.151,"Adjusted Allotment:  LPE - $5,409   DPE - $5,409",0.0,0,0.0,0
092902,KILGORE ISD,2/13/2017 11:50 AM,N,3562.3380000000006,244.20600000000002,55.167,1.919,0.0,0.0,0.0,285.617,196.36700000000002,2833.3720000000003,0.9890000000000001,583.6,0.0,279335.0,0.0,"($18,079)",($699),0.0,281850.0,326174.0,1.0,1.07,N,1048046.0,9758778.0,4143.7276236,566537857.0,16858542.0,0.0,17532884.0,1.04,1608826229.0,1469788.0,0.0,0.0,0.0,0.0,0.0,5140.0,5395.0,27992602.0,5214.293000000001,,"Adjusted Allotment:  LPE - $5,589   DPE - $5,589",,0,,0
014906,KILLEEN ISD,2/13/2017 11:50 AM,N,36457.951,4649.284000000001,550.2130000000001,22.641000000000005,0.0,0.0,0.0,1417.182,1843.136,26248.883,2.289,2985.375,0.0,2530000.0,0.0,"($76,673)","($2,963)",0.0,3124686.0,1610610.0,0.98,1.1,N,17493.0,67104287.0,28336.5089161,1389123004.0,68802133.0,0.0,73014508.0,1.04,6823211132.0,15243733.0,0.0,0.0,0.0,0.0,0.0,5037.0,5395.0,272580268.0,51248.955,,"Adjusted Allotment:  LPE - $5,395   DPE - $5,395",,0,,0
137901,KINGSVILLE ISD,2/13/2017 11:50 AM,N,2997.532,271.062,119.13,0.0,0.0,0.0,0.0,179.792,163.30200000000002,2995.312,0.465,108.97399999999999,0.0,255075.0,0.0,"($8,815)",($341),0.0,152148.0,63826.0,1.0,1.12,N,1335131.0,14058484.0,5969.920713,489343175.0,7900489.0,869054.0,9243572.0,1.17,784405239.0,1213125.0,0.0,0.0,0.0,0.0,0.0,5140.0,5578.0,25425222.0,4677.929,,"Adjusted Allotment:  LPE - $5,857   DPE - $5,857",,,,
227820,KIPP AUSTIN PUBLIC SCHOOLS INC,2/10/2017 12:41 PM,Y,4704.528,436.041,30.583000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4269.0,0.0,2265.192,0.0,238208.0,0.0,($0),($0),0.0,434648.0,1464447.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692939.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,41108390.0,7794.096000000001,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
057837,KIPP DALLAS-FORT WORTH,2/10/2017 12:41 PM,Y,1753.1629999999998,104.31700000000001,22.802,0.0,0.0,0.0,0.0,0.0,0.0,860.67,0.0,376.63699999999994,0.0,0.0,0.0,($0),($0),129491.0,61794.0,243496.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434288.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,13718391.0,2607.3990000000003,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
101813,KIPP INC CHARTER,2/10/2017 12:41 PM,Y,11567.753,628.527,130.08700000000002,0.0,0.0,0.0,0.0,295.615,0.0,11619.0,0.0,3935.2130000000006,0.0,618833.0,0.0,($0),($0),87500.0,672447.0,2544115.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316780.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,101300382.0,19260.251,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
015826,KIPP SAN ANTONIO,2/10/2017 12:41 PM,Y,2771.8540000000003,138.452,88.072,0.0,0.0,0.0,0.0,0.0,0.0,2288.0,0.0,792.7850000000002,0.0,190080.0,0.0,($0),($0),396500.0,219175.0,512536.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905438.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,23718127.0,4416.443,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
